id_releve,horodatage,zone,temperature_interieure_c,temperature_exterieure_c,humidite_pct,occupation_personnes,type_jour,consommation_kwh
6351,2025-02-22 22:00:00,BUREAU NORD,20.0,3.49,51.6,0,weekend,8.8
8565,2025-03-13 08:00:00,Accueil,20.88,5.22,44.3,8,ouvré,9.6
1370,2025-01-12 09:00:00,Accueil,20.35,1.97,47.6,0,weekend,727.297
9086,2025-03-17 17:00:00,bureau_nord,19.55,9.76,34.0,3,ouvré,11.464
9238,2025-03-18 23:00:00,atelier,22.13,2.26,38.6,11,ouvré,13.87
1303,2025-01-11 20:00:00,Atelier,19.54,2.32,53.9,0,weekend,13.477
8127,2025-03-09 17:00:00,bureau sud,21.28,7.24,51.8,0,weekend,6.852
3537,2025-01-30 11:00:00,Bureau_Sud,21.35,4.86,44.3,9,ouvré,16.927
10078,2025-03-25 23:00:00,Atelier,20.1,2.94,42.1,4,ouvré,11.952
8178,2025-03-10 03:00:00,atelier,21.52,1.43,38.1,4,ouvré,14.085
1301,2025-01-11 20:00:00,bureau_nord,20.74,2.32,54.6,0,weekend,9.707
7048,2025-02-28 17:00:00,atelier,20.92,8.73,35.6,4,ouvré,21.295
8896,2025-03-16 03:00:00,BUREAU NORD,22.22,0.05,48.9,0,weekend,11.09
10272,2025-03-27 14:00:00,Bureau_Sud,20.41,11.03,,7,ouvré,14.875
9603,2025-03-22 00:00:00,atelier,21.55,3.09,39.3,0,weekend,15.128
5239,2025-02-13 15:00:00,Salle_Serveur,22.13,6.13,49.2,0,ouvré,46.034
5061,2025-02-12 04:00:00,Bureau_Nord,19.8,-0.13,45.1,6,ouvré,9.972
9860,2025-03-24 03:00:00,Accueil,21.35,1.2,36.9,4,ouvré,8.933
9152,2025-03-18 06:00:00,Bureau_Sud,21.08,3.63,49.7,7,ouvré,10.822
1062,2025-01-09 20:00:00,bureau sud,20.31,3.47,40.9,10,ouvré,11.51
5480,2025-02-15 15:00:00,Accueil,21.01,8.65,41.9,,weekend,6.144
5051,2025-02-12 02:00:00,BUREAU NORD,20.84,-1.39,42.0,8,ouvré,11.785
8634,2025-03-13 22:00:00,Salle Serveur,20.48,5.83,44.1,0,ouvré,46.178
24,2025-01-01 04:00:00,Salle_Serveur,19.91,-2.25,50.8,0,férié,47.597
7815,2025-03-07 02:00:00,Accueil,19.81,2.12,48.1,12,ouvré,7.652
784,2025-01-07 12:00:00,Salle Serveur,21.31,5.32,50.2,0,ouvré,44.833
9327,2025-03-19 17:00:00,Bureau_Sud,23.14,9.01,54.6,,ouvré,11.81
1879,2025-01-16 15:00:00,Salle Serveur,19.95,7.68,165.5,0,ouvré,44.089
746,2025-01-07 05:00:00,Bureau_Nord,21.12,0.02,38.5,2,ouvré,9.421
3263,2025-01-28 04:00:00,Atelier,21.03,-1.94,52.9,11,ouvré,14.334
9484,2025-03-21 00:00:00,Salle_Serveur,22.22,5.83,,0,ouvré,46.173
7822,2025-03-07 04:00:00,Bureau_Sud,21.56,-0.07,56.6,14,ouvré,12.039
2960,2025-01-25 15:00:00,Accueil,21.83,3.2,35.0,0,weekend,8.915
127,2025-01-02 01:00:00,Bureau_Sud,20.2,1.94,42.0,5,ouvré,10.281
1122,2025-01-10 08:00:00,bureau sud,21.78,-0.6,47.9,3,ouvré,13.532
6595,2025-02-24 22:00:00,Accueil,20.88,2.37,38.1,11,ouvré,7.59
6439,2025-02-23 15:00:00,Salle_Serveur,21.39,8.15,44.2,0,weekend,45.001
7878,2025-03-07 15:00:00,Atelier,20.42,8.73,53.3,14,ouvré,28.967
500,2025-01-05 03:00:00,Accueil,19.92,-0.48,38.5,0,weekend,9.963
6838,2025-02-26 23:00:00,atelier,21.12,1.97,40.7,1,ouvré,13.033
9970,2025-03-25 01:00:00,Accueil,21.69,2.42,50.9,8,ouvré,8.595
4666,2025-02-08 21:00:00,Bureau_Nord,22.47,2.23,36.2,0,weekend,9.707
10522,2025-03-29 16:00:00,Bureau_Sud,22.85,9.58,53.8,0,weekend,7.848
7177,2025-03-01 19:00:00,Bureau_Sud,20.0,6.58,51.0,0,weekend,7.874
10508,2025-03-29 13:00:00,atelier,21.51,12.5,38.5,0,weekend,8.667
6860,2025-02-27 03:00:00,Accueil,19.86,0.55,42.8,12,ouvré,11.269
1669,2025-01-14 21:00:00,Salle Serveur,20.25,1.36,51.1,0,ouvré,46.629
2924,2025-01-25 08:00:00,Salle_Serveur,20.56,1.12,,0,weekend,48.585
9362,2025-03-20 00:00:00,bureau sud,20.0,4.0,49.6,5,ouvré,9.654
2339,2025-01-20 11:00:00,Salle Serveur,20.21,3.53,31.5,0,ouvré,46.685
1144,2025-01-10 12:00:00,Salle_Serveur,19.78,5.17,48.0,0,ouvré,45.14
9390,2025-03-20 05:00:00,Accueil,19.85,5.23,44.5,11,ouvré,9.171
623,2025-01-06 04:00:00,atelier,21.15,-0.41,46.8,0,ouvré,16.344
818,2025-01-07 19:00:00,Atelier,21.12,3.28,48.7,3,ouvré,18.923
8589,2025-03-13 13:00:00,Salle Serveur,20.03,9.64,275.3,0,ouvré,44.432
5879,2025-02-18 23:00:00,Salle_Serveur,21.29,1.19,47.3,0,ouvré,46.993
5584,2025-02-16 12:00:00,Salle Serveur,21.7,4.49,35.4,0,weekend,46.53
7960,2025-03-08 07:00:00,Accueil,21.83,3.26,40.9,0,weekend,8.97
6174,2025-02-21 10:00:00,Salle Serveur,20.02,4.29,35.4,0,ouvré,44.709
3026,2025-01-26 05:00:00,Bureau_Nord,,-1.67,53.4,0,weekend,12.252
6312,2025-02-22 14:00:00,bureau sud,21.43,8.82,42.7,0,weekend,7.895
4323,2025-02-06 00:00:00,Atelier,20.81,0.09,49.9,7,ouvré,13.321
697,2025-01-06 19:00:00,Bureau_Sud,20.89,3.36,46.9,5,ouvré,12.376
6552,2025-02-24 14:00:00,bureau sud,20.36,8.1,41.9,5,ouvré,19.383
282,2025-01-03 08:00:00,bureau sud,19.13,2.49,44.5,9,ouvré,14.144
3483,2025-01-30 00:00:00,atelier,22.14,0.24,45.7,10,ouvré,12.885
8847,2025-03-15 17:00:00,bureau sud,20.56,7.53,46.9,0,weekend,10.089
9701,2025-03-22 20:00:00,BUREAU NORD,21.28,5.73,47.7,,weekend,10.202
8773,2025-03-15 02:00:00,Atelier,22.61,0.58,40.7,,weekend,15.76
5204,2025-02-13 08:00:00,Salle Serveur,21.11,2.37,36.2,0,ouvré,47.261
6574,2025-02-24 18:00:00,Salle_Serveur,21.79,6.02,47.8,0,ouvré,45.166
3132,2025-01-27 02:00:00,Bureau_Sud,21.66,-1.27,53.8,10,ouvré,12.446
8266,2025-03-10 21:00:00,BUREAU NORD,20.57,5.22,49.9,6,ouvré,9.786
6022,2025-02-20 04:00:00,bureau sud,21.07,-0.74,47.7,7,ouvré,11.217
10513,2025-03-29 14:00:00,Atelier,20.7,12.94,56.8,0,weekend,9.938
10663,2025-03-30 20:00:00,Atelier,20.76,9.68,47.7,0,weekend,10.626
7150,2025-03-01 13:00:00,Accueil,19.25,7.33,,0,weekend,7.285
1955,2025-01-17 06:00:00,Accueil,20.47,0.89,45.3,4,ouvré,9.773
10119,2025-03-26 07:00:00,Salle Serveur,19.94,4.34,42.0,0,ouvré,46.048
6109,2025-02-20 21:00:00,Salle_Serveur,,4.31,54.5,0,ouvré,45.024
1825,2025-01-16 04:00:00,Accueil,20.78,-1.63,39.1,,ouvré,9.675
10521,2025-03-29 16:00:00,bureau_nord,22.07,9.58,,0,weekend,6.028
5140,2025-02-12 19:00:00,accueil ,22.02,7.05,35.7,,ouvré,7.607
676,2025-01-06 15:00:00,Bureau_Nord,20.28,4.73,37.8,7,ouvré,17.52
9841,2025-03-24 00:00:00,Bureau_Nord,20.48,3.74,40.3,8,ouvré,7.793
351,2025-01-03 22:00:00,Bureau_Nord,20.8,0.88,36.8,11,ouvré,806.064
9315,2025-03-19 14:00:00,Accueil,20.52,9.15,38.4,11,ouvré,10.98
9571,2025-03-21 18:00:00,bureau_nord,20.69,6.73,,2,ouvré,10.995
8718,2025-03-14 15:00:00,atelier,21.33,12.02,37.0,14,ouvré,27.263
59,2025-01-01 11:00:00,Salle Serveur,22.48,5.86,50.7,0,férié,882.399
10725,2025-03-31 08:00:00,Accueil,20.62,6.26,34.9,8,ouvré,8.177
1461,2025-01-13 04:00:00,BUREAU NORD,21.66,-5.14,51.1,0,ouvré,11.491
5935,2025-02-19 10:00:00,accueil ,20.71,5.53,37.7,3,ouvré,13.16
7261,2025-03-02 12:00:00,bureau_nord,20.54,8.51,51.5,0,weekend,7.164
9073,2025-03-17 14:00:00,Atelier,20.75,10.57,39.1,9,ouvré,29.734
536,2025-01-05 11:00:00,Bureau_Nord,19.97,3.07,51.8,0,weekend,9.725
1627,2025-01-14 13:00:00,Bureau_Sud,21.17,7.16,54.7,6,ouvré,19.388
5227,2025-02-13 13:00:00,bureau sud,20.83,6.2,59.9,0,ouvré,20.798
10273,2025-03-27 14:00:00,atelier,20.78,11.03,40.5,10,ouvré,31.076
3530,2025-01-30 09:00:00,accueil ,20.18,2.9,55.6,,ouvré,11.245
5191,2025-02-13 06:00:00,Bureau_Nord,19.99,1.7,52.4,9,ouvré,10.573
5144,2025-02-12 20:00:00,Salle Serveur,20.24,4.3,55.8,0,ouvré,45.331
3191,2025-01-27 14:00:00,BUREAU NORD,20.62,6.98,48.9,12,ouvré,15.61
487,2025-01-05 01:00:00,Bureau_Sud,,0.44,39.4,0,weekend,11.506
5537,2025-02-16 03:00:00,bureau sud,22.12,-2.61,44.6,0,,12.305
7070,2025-02-28 21:00:00,Accueil,21.47,3.15,35.3,12,ouvré,7.419
10220,2025-03-27 03:00:00,Accueil,20.05,3.54,44.6,14,ouvré,8.39
7812,2025-03-07 02:00:00,Bureau_Sud,21.26,2.12,48.5,11,ouvré,12.124
9310,2025-03-19 13:00:00,accueil ,21.23,10.85,38.4,9,ouvré,11.052
9222,2025-03-18 20:00:00,Bureau_Sud,22.5,4.73,44.1,0,ouvré,10.665
1995,2025-01-17 14:00:00,accueil ,22.21,5.85,31.2,12,ouvré,13.797
3742,2025-02-01 04:00:00,bureau sud,20.41,-0.19,41.2,0,weekend,10.852
2929,2025-01-25 09:00:00,Salle_Serveur,21.39,5.47,42.5,0,weekend,46.039
1763,2025-01-15 16:00:00,atelier,20.6,4.94,34.8,7,ouvré,27.438
4685,2025-02-09 00:00:00,accueil ,20.6,0.05,47.7,0,weekend,10.34
1805,2025-01-16 00:00:00,Accueil,21.58,-0.2,40.3,5,ouvré,11.47
3254,2025-01-28 02:00:00,Salle_Serveur,19.87,0.11,37.9,0,ouvré,47.293
5689,2025-02-17 09:00:00,Salle_Serveur,20.44,3.38,45.8,,ouvré,47.135
3393,2025-01-29 06:00:00,atelier,20.73,0.03,51.1,7,ouvré,17.044
5203,2025-02-13 08:00:00,atelier,21.1,2.37,47.0,8,ouvré,21.162
8863,2025-03-15 20:00:00,Atelier,20.99,5.34,35.7,0,weekend,13.479
8481,2025-03-12 16:00:00,BUREAU NORD,20.67,5.38,44.8,8,ouvré,15.073
564,2025-01-05 16:00:00,Salle Serveur,21.92,5.51,51.4,0,weekend,45.459
8321,2025-03-11 08:00:00,Bureau_Nord,21.15,2.68,46.6,2,ouvré,11.292
4541,2025-02-07 20:00:00,bureau_nord,20.05,3.73,45.8,9,ouvré,9.361
8071,2025-03-09 06:00:00,bureau_nord,19.65,3.22,54.9,0,weekend,8.653
593,2025-01-05 22:00:00,Atelier,22.91,0.48,46.5,0,weekend,13.712
2479,2025-01-21 15:00:00,Salle Serveur,19.99,5.26,49.0,0,ouvré,45.186
4120,2025-02-04 07:00:00,accueil ,19.73,0.67,46.1,8,ouvré,12.018
2518,2025-01-21 23:00:00,atelier,21.55,2.02,,3,ouvré,13.601
3640,2025-01-31 07:00:00,accueil ,20.7,-0.17,41.3,10,ouvré,10.48
4311,2025-02-05 22:00:00,bureau_nord,21.19,1.74,44.7,13,ouvré,9.732
10769,2025-03-31 17:00:00,Salle_Serveur,20.89,13.27,41.5,0,ouvré,41.91
7399,2025-03-03 15:00:00,Salle Serveur,20.93,7.82,42.9,0,ouvré,43.98
3202,2025-01-27 16:00:00,Bureau_Sud,20.24,5.01,47.8,3,ouvré,
8645,2025-03-14 00:00:00,Accueil,21.91,3.91,49.7,1,ouvré,8.972
1747,2025-01-15 13:00:00,Bureau_Sud,20.31,3.26,47.7,6,ouvré,700.658
8795,2025-03-15 06:00:00,Accueil,20.95,1.3,48.3,0,weekend,9.662
6421,2025-02-23 12:00:00,bureau_nord,20.83,4.57,39.4,0,weekend,9.561
2796,2025-01-24 07:00:00,Bureau_Nord,21.94,-1.32,45.9,4,ouvré,14.128
2836,2025-01-24 15:00:00,Bureau_Nord,20.87,5.14,36.5,,ouvré,
8369,2025-03-11 17:00:00,Salle Serveur,21.3,10.9,28.0,0,ouvré,42.751
9233,2025-03-18 22:00:00,Atelier,,7.39,45.9,14,ouvré,12.356
5386,2025-02-14 21:00:00,BUREAU NORD,19.66,2.45,47.9,0,ouvré,9.147
9200,2025-03-18 15:00:00,accueil ,21.63,13.1,49.6,9,ouvré,8.566
7298,2025-03-02 19:00:00,Atelier,20.57,8.24,51.4,,weekend,12.55
3749,2025-02-01 05:00:00,Salle_Serveur,21.69,-1.94,51.4,0,weekend,49.823
1334,2025-01-12 02:00:00,Salle_Serveur,20.85,-2.55,31.3,0,weekend,48.779
10456,2025-03-29 03:00:00,BUREAU NORD,21.03,1.25,42.3,0,weekend,10.124
6815,2025-02-26 18:00:00,accueil ,19.46,7.78,35.7,7,ouvré,6.954
516,2025-01-05 07:00:00,BUREAU NORD,22.12,-0.72,43.8,0,weekend,12.112
7757,2025-03-06 15:00:00,bureau sud,-999,10.79,36.6,8,ouvré,15.752
7460,2025-03-04 03:00:00,Accueil,20.44,-0.41,52.7,9,ouvré,10.003
1452,2025-01-13 02:00:00,bureau sud,20.32,-4.04,49.9,8,ouvré,10.83
3852,2025-02-02 02:00:00,bureau sud,20.73,-1.4,48.6,0,weekend,11.357
499,2025-01-05 03:00:00,Salle_Serveur,21.45,-0.48,52.8,0,weekend,47.865
3586,2025-01-30 21:00:00,Bureau_Nord,20.66,0.94,30.9,11,ouvré,10.487
3133,2025-01-27 02:00:00,atelier,21.27,-1.27,49.7,4,ouvré,16.008
4340,2025-02-06 03:00:00,Accueil,21.77,-0.24,47.4,8,ouvré,8.422
3899,2025-02-02 11:00:00,Salle Serveur,21.75,4.99,33.7,0,weekend,45.183
5759,2025-02-17 23:00:00,Salle Serveur,21.0,3.23,52.9,0,ouvré,46.348
5019,2025-02-11 19:00:00,Salle_Serveur,21.03,5.13,50.8,0,ouvré,46.25
8850,2025-03-15 17:00:00,Accueil,21.29,7.53,48.6,0,weekend,6.841
5507,2025-02-15 21:00:00,bureau sud,20.31,5.68,54.8,0,weekend,8.655
8443,2025-03-12 08:00:00,Atelier,20.9,3.6,48.2,5,ouvré,21.598
9514,2025-03-21 06:00:00,Salle Serveur,19.92,4.19,54.0,0,ouvré,46.058
3885,2025-02-02 08:00:00,Accueil,21.16,1.72,51.2,0,weekend,10.017
9935,2025-03-24 18:00:00,accueil ,21.85,9.27,55.0,17,ouvré,7.604
1103,2025-01-10 04:00:00,atelier,22.23,0.91,42.6,10,ouvré,15.354
4934,2025-02-11 02:00:00,Salle_Serveur,21.54,-0.1,,0,ouvré,47.804
9286,2025-03-19 09:00:00,bureau_nord,22.22,6.55,44.1,,ouvré,13.066
5867,2025-02-18 21:00:00,bureau sud,20.31,3.61,40.2,5,ouvré,9.432
8143,2025-03-09 20:00:00,atelier,20.65,7.47,44.5,0,weekend,11.708
2075,2025-01-18 06:00:00,accueil ,22.08,-2.35,50.9,0,weekend,11.262
7582,2025-03-05 04:00:00,Bureau_Sud,21.63,-0.68,53.9,9,ouvré,12.241
1358,2025-01-12 07:00:00,Atelier,19.74,1.17,51.9,0,weekend,15.082
3548,2025-01-30 13:00:00,Atelier,19.91,8.75,43.1,,ouvré,31.612
1250,2025-01-11 09:00:00,accueil ,20.94,0.61,55.3,0,weekend,8.984
6463,2025-02-23 20:00:00,atelier,20.26,3.15,44.0,0,weekend,13.092
8617,2025-03-13 19:00:00,bureau sud,20.41,6.72,40.4,15,ouvré,11.914
4741,2025-02-09 12:00:00,bureau_nord,22.56,6.55,51.3,0,weekend,8.156
9288,2025-03-19 09:00:00,Atelier,22.15,6.55,51.6,11,ouvré,23.031
8793,2025-03-15 06:00:00,atelier,21.28,1.3,45.0,0,weekend,15.803
3519,2025-01-30 07:00:00,Salle_Serveur,20.57,-0.89,53.7,0,ouvré,48.349
6189,2025-02-21 13:00:00,Salle_Serveur,21.75,6.77,45.3,0,ouvré,44.411
3327,2025-01-28 17:00:00,Bureau_Sud,20.88,4.1,37.6,0,ouvré,13.453
8491,2025-03-12 18:00:00,Bureau_Nord,20.92,8.1,52.1,15,ouvré,10.09
5924,2025-02-19 08:00:00,Salle_Serveur,20.69,2.12,50.4,,ouvré,47.342
8116,2025-03-09 15:00:00,bureau_nord,19.65,8.47,47.6,0,weekend,7.103
2749,2025-01-23 21:00:00,Salle_Serveur,-999,1.86,38.8,0,ouvré,47.433
5647,2025-02-17 01:00:00,Bureau_Sud,20.31,0.59,47.4,6,ouvré,10.527
7873,2025-03-07 14:00:00,Atelier,20.72,10.9,51.9,0,ouvré,31.594
10215,2025-03-27 02:00:00,Accueil,22.13,4.17,,6,ouvré,311.635
446,2025-01-04 17:00:00,bureau_nord,20.86,6.65,38.0,0,weekend,6.932
2494,2025-01-21 18:00:00,Salle Serveur,21.0,4.52,37.7,0,ouvré,406.104
8661,2025-03-14 04:00:00,BUREAU NORD,21.33,3.03,40.7,4,ouvré,8.502
10202,2025-03-27 00:00:00,Bureau_Sud,20.99,4.44,40.1,6,ouvré,9.415
10129,2025-03-26 09:00:00,Salle_Serveur,21.23,7.67,,0,ouvré,45.688
1377,2025-01-12 11:00:00,bureau sud,-999,1.24,42.8,0,weekend,10.641
8600,2025-03-13 15:00:00,accueil ,20.92,9.12,40.2,9,ouvré,11.115
8696,2025-03-14 11:00:00,BUREAU NORD,21.97,6.03,50.3,13,ouvré,16.15
3607,2025-01-31 01:00:00,bureau sud,21.98,-0.7,40.4,14,ouvré,11.7
4766,2025-02-09 17:00:00,bureau_nord,20.11,4.37,47.5,0,weekend,9.197
2561,2025-01-22 08:00:00,BUREAU NORD,20.47,2.16,47.2,,ouvré,13.848
7178,2025-03-01 19:00:00,atelier,20.39,6.58,42.9,0,weekend,11.711
10276,2025-03-27 15:00:00,bureau_nord,22.29,12.74,40.7,5,ouvré,11.833
1135,2025-01-10 10:00:00,Accueil,20.16,3.48,41.5,8,ouvré,11.265
3685,2025-01-31 16:00:00,Accueil,20.37,7.43,48.1,,ouvré,9.992
5314,2025-02-14 06:00:00,Salle Serveur,20.39,-0.54,38.6,0,ouvré,46.573
9009,2025-03-17 01:00:00,Salle Serveur,21.21,2.88,52.8,0,ouvré,46.138
7538,2025-03-04 19:00:00,atelier,20.39,7.01,49.7,3,ouvré,
3546,2025-01-30 13:00:00,BUREAU NORD,21.78,8.75,38.5,10,ouvré,
6269,2025-02-22 05:00:00,Salle_Serveur,20.04,2.23,55.9,0,weekend,47.311
3469,2025-01-29 21:00:00,Salle Serveur,22.71,3.99,51.3,0,ouvré,45.758
8805,2025-03-15 08:00:00,Accueil,21.24,5.56,41.1,0,weekend,452.878
9783,2025-03-23 12:00:00,Atelier,21.68,8.33,43.2,0,weekend,10.065
1057,2025-01-09 19:00:00,bureau sud,20.03,2.43,50.8,4,ouvré,11.244
8382,2025-03-11 20:00:00,Bureau_Sud,21.83,6.38,52.9,10,ouvré,10.269
3105,2025-01-26 20:00:00,Accueil,20.0,3.5,51.2,0,weekend,9.109
10233,2025-03-27 06:00:00,Atelier,22.04,6.45,,0,ouvré,13.409
8006,2025-03-08 17:00:00,Bureau_Nord,20.88,8.82,49.5,0,weekend,6.736
10252,2025-03-27 10:00:00,bureau sud,,8.66,47.6,4,ouvré,15.786
4547,2025-02-07 21:00:00,bureau sud,21.67,-0.49,47.3,7,ouvré,10.961
4869,2025-02-10 13:00:00,Salle Serveur,19.81,5.93,41.7,0,ouvré,46.329
7955,2025-03-08 06:00:00,accueil ,20.06,3.5,47.7,0,weekend,10.018
9799,2025-03-23 15:00:00,Salle Serveur,22.26,10.54,46.4,0,weekend,42.658
10041,2025-03-25 16:00:00,bureau_nord,20.79,11.33,42.6,7,ouvré,10.995
6713,2025-02-25 22:00:00,atelier,20.56,2.72,,6,ouvré,886.581
5155,2025-02-12 22:00:00,accueil ,19.46,2.77,48.6,10,ouvré,9.287
4817,2025-02-10 03:00:00,Bureau_Sud,19.92,-0.71,45.4,8,ouvré,12.243
3034,2025-01-26 06:00:00,Salle_Serveur,21.19,0.23,34.7,0,weekend,49.692
6061,2025-02-20 12:00:00,BUREAU NORD,22.63,4.64,40.5,11,ouvré,17.716
9008,2025-03-17 01:00:00,Atelier,21.17,2.88,51.0,8,ouvré,11.568
5551,2025-02-16 06:00:00,Bureau_Nord,20.51,0.71,40.5,0,weekend,12.719
3358,2025-01-28 23:00:00,atelier,20.79,-2.31,55.4,,ouvré,16.09
7517,2025-03-04 15:00:00,Bureau_Sud,20.98,9.7,38.5,2,ouvré,16.531
10606,2025-03-30 09:00:00,Bureau_Nord,21.12,6.19,34.5,0,weekend,-35.759
2568,2025-01-22 09:00:00,Atelier,21.15,2.34,35.4,8,ouvré,24.794
10432,2025-03-28 22:00:00,Bureau_Sud,20.85,5.94,43.8,6,ouvré,8.204
5020,2025-02-11 19:00:00,Accueil,21.59,5.13,45.1,6,ouvré,8.536
1692,2025-01-15 02:00:00,bureau sud,20.12,-3.19,35.6,8,ouvré,10.63
8926,2025-03-16 09:00:00,bureau_nord,21.97,6.72,44.5,0,weekend,8.753
5300,2025-02-14 03:00:00,accueil ,21.27,-2.54,53.6,,ouvré,12.436
266,2025-01-03 05:00:00,Bureau_Nord,20.7,0.1,54.9,6,ouvré,13.208
5246,2025-02-13 17:00:00,Bureau_Nord,20.53,4.93,,7,ouvré,13.458
4845,2025-02-10 08:00:00,Accueil,20.55,2.59,47.0,5,ouvré,10.702
8853,2025-03-15 18:00:00,atelier,22.31,10.2,47.7,,weekend,10.948
10402,2025-03-28 16:00:00,bureau sud,21.44,11.57,39.0,10,ouvré,13.496
3517,2025-01-30 07:00:00,Bureau_Sud,23.11,-0.89,,1,ouvré,14.097
7928,2025-03-08 01:00:00,atelier,20.29,2.3,44.8,0,weekend,14.797
4303,2025-02-05 20:00:00,atelier,22.34,6.24,42.6,7,ouvré,13.346
2979,2025-01-25 19:00:00,Salle_Serveur,22.94,2.75,55.9,0,weekend,45.496
157,2025-01-02 07:00:00,bureau sud,20.99,1.71,45.4,,ouvré,11.239
7868,2025-03-07 13:00:00,atelier,19.57,8.51,46.6,2,ouvré,33.338
6947,2025-02-27 21:00:00,Bureau_Sud,20.21,5.39,38.1,6,ouvré,8.757
9167,2025-03-18 09:00:00,bureau sud,21.59,5.75,54.3,14,ouvré,14.043
4513,2025-02-07 14:00:00,Atelier,20.51,5.78,38.8,6,ouvré,32.707
10383,2025-03-28 12:00:00,Atelier,20.72,10.66,39.3,7,ouvré,30.551
10706,2025-03-31 05:00:00,BUREAU NORD,21.45,3.52,50.4,14,ouvré,9.576
2698,2025-01-23 11:00:00,Atelier,20.62,3.64,40.9,9,ouvré,31.367
5290,2025-02-14 01:00:00,Accueil,21.23,-0.01,55.1,2,ouvré,9.426
2802,2025-01-24 08:00:00,bureau sud,21.63,-1.0,39.1,9,ouvré,14.863
1575,2025-01-14 02:00:00,accueil ,19.72,-0.85,43.6,9,ouvré,10.683
1490,2025-01-13 09:00:00,Accueil,21.36,1.81,46.9,10,ouvré,11.911
5234,2025-02-13 14:00:00,Salle Serveur,20.32,4.15,59.0,0,ouvré,46.785
1868,2025-01-16 13:00:00,atelier,20.67,4.49,49.6,12,ouvré,34.056
5547,2025-02-16 05:00:00,bureau sud,19.98,-0.91,45.9,0,weekend,12.834
7864,2025-03-07 12:00:00,Salle Serveur,21.38,8.32,44.9,0,ouvré,43.103
790,2025-01-07 13:00:00,accueil ,20.5,5.17,57.0,15,ouvré,13.383
1330,2025-01-12 01:00:00,Accueil,20.57,-0.49,40.6,0,weekend,12.326
9423,2025-03-20 12:00:00,Atelier,21.87,9.31,46.3,11,ouvré,31.157
9417,2025-03-20 11:00:00,bureau sud,21.46,7.81,52.0,4,ouvré,13.701
7916,2025-03-07 23:00:00,Bureau_Nord,20.19,2.58,47.6,0,,
318,2025-01-03 15:00:00,atelier,20.46,5.2,41.8,6,ouvré,29.13
6545,2025-02-24 12:00:00,Accueil,19.61,7.95,45.6,11,ouvré,11.818
4834,2025-02-10 06:00:00,Salle Serveur,21.41,2.85,55.5,,ouvré,48.06
3576,2025-01-30 19:00:00,BUREAU NORD,22.02,2.01,42.5,7,ouvré,11.622
1566,2025-01-14 01:00:00,bureau_nord,20.37,-0.86,50.2,7,ouvré,11.124
3379,2025-01-29 03:00:00,Salle_Serveur,,-1.4,39.8,0,ouvré,49.121
3656,2025-01-31 11:00:00,BUREAU NORD,21.75,3.44,58.8,4,ouvré,15.789
3173,2025-01-27 10:00:00,atelier,20.05,2.42,42.1,5,ouvré,27.378
10205,2025-03-27 00:00:00,accueil ,20.83,4.44,46.8,4,ouvré,
9544,2025-03-21 12:00:00,Salle Serveur,21.61,7.59,36.1,0,ouvré,46.344
5870,2025-02-18 21:00:00,Accueil,20.82,3.61,37.2,7,ouvré,8.039
3259,2025-01-28 03:00:00,Salle_Serveur,,-3.03,55.0,0,ouvré,48.944
6699,2025-02-25 19:00:00,Salle_Serveur,21.25,4.23,42.6,0,ouvré,45.611
3891,2025-02-02 10:00:00,BUREAU NORD,22.73,3.22,52.6,0,weekend,10.04
5852,2025-02-18 18:00:00,Bureau_Sud,20.62,6.05,58.0,13,ouvré,13.381
5052,2025-02-12 02:00:00,bureau sud,21.76,-1.39,45.9,9,ouvré,12.679
10415,2025-03-28 18:00:00,Accueil,20.88,9.89,46.1,12,ouvré,
3851,2025-02-02 02:00:00,Bureau_Nord,20.49,-1.4,,0,weekend,11.363
2783,2025-01-24 04:00:00,Atelier,21.34,-3.02,46.2,,ouvré,16.385
2102,2025-01-18 12:00:00,bureau sud,21.17,5.98,39.7,0,weekend,7.813
2637,2025-01-22 23:00:00,Bureau_Sud,,-0.34,65.7,9,ouvré,12.406
10557,2025-03-29 23:00:00,Bureau_Sud,20.14,4.26,47.7,0,weekend,9.83
8056,2025-03-09 03:00:00,Bureau_Nord,21.64,2.61,,0,weekend,11.226
3976,2025-02-03 03:00:00,Bureau_Nord,21.28,-1.93,50.5,,ouvré,12.145
2966,2025-01-25 17:00:00,BUREAU NORD,,5.23,,0,weekend,7.394
9538,2025-03-21 11:00:00,atelier,18.12,7.82,37.5,6,ouvré,29.597
7550,2025-03-04 21:00:00,Accueil,20.3,6.47,45.3,18,ouvré,7.492
6250,2025-02-22 01:00:00,accueil ,20.89,2.74,43.8,0,weekend,7.695
5586,2025-02-16 13:00:00,Bureau_Nord,20.57,6.41,33.9,0,weekend,7.824
9682,2025-03-22 16:00:00,Bureau_Sud,21.09,12.97,38.8,0,weekend,5.79
6872,2025-02-27 06:00:00,Bureau_Sud,20.26,2.61,49.7,8,ouvré,13.49
3136,2025-01-27 03:00:00,bureau_nord,22.79,-1.49,50.1,12,ouvré,10.421
3394,2025-01-29 06:00:00,Salle Serveur,21.48,0.03,53.6,0,ouvré,48.348
504,2025-01-05 04:00:00,Salle Serveur,20.67,-0.86,45.2,0,weekend,49.981
5170,2025-02-13 01:00:00,accueil ,19.67,-0.13,44.9,0,ouvré,10.45
